ID,Husband_Education,Husband_Race,Couple_Race,Duration,Divorce
5329,Less than 12 years,Other Ethnic Groups,Same-Race,47.233,0
5336,Less than 12 years,Other Ethnic Groups,Same-Race,58.001,0
5337,16+ years,Other Ethnic Groups,Same-Race,8.509,0
5340,12-15 years,Other Ethnic Groups,Same-Race,44.244,0
5343,Less than 12 years,Other Ethnic Groups,Same-Race,54.68,0
5346,16+ years,Other Ethnic Groups,Same-Race,19.915,1
5349,Less than 12 years,Other Ethnic Groups,Same-Race,6.0015,1
5359,16+ years,Other Ethnic Groups,Same-Race,33.662,0
5380,16+ years,Other Ethnic Groups,Same-Race,34.16,0
5387,12-15 years,Other Ethnic Groups,Same-Race,6.297,0
5389,16+ years,Other Ethnic Groups,Same-Race,15.165,1
5390,16+ years,Other Ethnic Groups,Same-Race,25.916,0
5409,12-15 years,Other Ethnic Groups,Same-Race,1.656,0
5411,12-15 years,Other Ethnic Groups,Same-Race,12.879,0
5415,12-15 years,Other Ethnic Groups,Same-Race,10.546,0
5417,16+ years,Other Ethnic Groups,Same-Race,10.913,0
5420,16+ years,Other Ethnic Groups,Same-Race,12.501,1
5424,16+ years,Other Ethnic Groups,Same-Race,8.9995,1
5429,12-15 years,Other Ethnic Groups,Same-Race,1.8645,1
5430,16+ years,Other Ethnic Groups,Same-Race,13.73,0
5432,16+ years,Other Ethnic Groups,Mixed-Race,8.643,0
5435,12-15 years,Other Ethnic Groups,Same-Race,23.0855,1
5438,12-15 years,Other Ethnic Groups,Same-Race,51.863,0
5441,12-15 years,Other Ethnic Groups,Same-Race,51.863,0
5448,Less than 12 years,Black,Same-Race,24.999,0
5450,Less than 12 years,Other Ethnic Groups,Same-Race,42.998,0
5454,16+ years,Other Ethnic Groups,Same-Race,3.072,0
5455,12-15 years,Other Ethnic Groups,Same-Race,22.119,0
5458,12-15 years,Black,Same-Race,43.625,0
5470,Less than 12 years,Black,Same-Race,1.733,0
5472,Less than 12 years,Other Ethnic Groups,Mixed-Race,15.354,1
5474,Less than 12 years,Black,Same-Race,24.0465,1
5476,Less than 12 years,Black,Same-Race,15.083,1
5478,12-15 years,Other Ethnic Groups,Same-Race,18.064,0
5480,12-15 years,Other Ethnic Groups,Same-Race,5.2125,1
5497,12-15 years,Other Ethnic Groups,Same-Race,3.483,0
5505,12-15 years,Other Ethnic Groups,Same-Race,52.164,0
5517,Less than 12 years,Other Ethnic Groups,Same-Race,2.001,1
5519,12-15 years,Other Ethnic Groups,Same-Race,2.637,0
5523,Less than 12 years,Other Ethnic Groups,Same-Race,10.809,0
5531,Less than 12 years,Other Ethnic Groups,Same-Race,40.416,0
5536,12-15 years,Other Ethnic Groups,Same-Race,20.602,0
5546,Less than 12 years,Other Ethnic Groups,Same-Race,32.695,0
5551,12-15 years,Other Ethnic Groups,Same-Race,4.775,0
5554,Less than 12 years,Other Ethnic Groups,Same-Race,46.538,0
5556,12-15 years,Other Ethnic Groups,Same-Race,21.5825,1
5558,12-15 years,Other Ethnic Groups,Same-Race,14.4145,1
5567,12-15 years,Other Ethnic Groups,Same-Race,6.735,0
5569,16+ years,Other Ethnic Groups,Same-Race,1.6645,1
5571,12-15 years,Other Ethnic Groups,Same-Race,4.334,1
5574,Less than 12 years,Other Ethnic Groups,Same-Race,3.003,0
5577,Less than 12 years,Other Ethnic Groups,Same-Race,14.973,0
5580,12-15 years,Other Ethnic Groups,Same-Race,26.623,0
5585,16+ years,Other Ethnic Groups,Same-Race,50.568,0
5590,16+ years,Other Ethnic Groups,Same-Race,15.406,1
5594,12-15 years,Other Ethnic Groups,Same-Race,17.969,0
5596,12-15 years,Other Ethnic Groups,Same-Race,6.7485,1
5600,Less than 12 years,Other Ethnic Groups,Same-Race,2.976,0
5605,12-15 years,Other Ethnic Groups,Same-Race,8.26,1
5607,12-15 years,Other Ethnic Groups,Same-Race,21.999,0
5609,Less than 12 years,Other Ethnic Groups,Same-Race,33.109,0
5611,12-15 years,Other Ethnic Groups,Same-Race,24.413,0
5625,16+ years,Other Ethnic Groups,Same-Race,40.071,0
5634,12-15 years,Other Ethnic Groups,Same-Race,11.061,0
5636,12-15 years,Other Ethnic Groups,Same-Race,1.955,0
5643,16+ years,Other Ethnic Groups,Same-Race,12.099,0
5648,16+ years,Other Ethnic Groups,Same-Race,8.92,0
5651,12-15 years,Other Ethnic Groups,Same-Race,17.999,0
5653,12-15 years,Other Ethnic Groups,Same-Race,41.588,0
5656,12-15 years,Other Ethnic Groups,Same-Race,42.42,0
5666,16+ years,Other Ethnic Groups,Same-Race,33.914,0
5679,12-15 years,Other Ethnic Groups,Mixed-Race,6.653,0
5684,12-15 years,Other Ethnic Groups,Same-Race,17.643,0
5687,12-15 years,Other Ethnic Groups,Same-Race,17.643,0
5691,12-15 years,Other Ethnic Groups,Same-Race,22.617,0
5693,Less than 12 years,Other Ethnic Groups,Same-Race,7.1895,1
5702,Less than 12 years,Other Ethnic Groups,Same-Race,19.2525,1
5704,Less than 12 years,Other Ethnic Groups,Same-Race,3.0005,1
5707,Less than 12 years,Other Ethnic Groups,Mixed-Race,36,1
5711,12-15 years,Black,Same-Race,17.93,0
5718,12-15 years,Black,Same-Race,.679,0
5723,12-15 years,Other Ethnic Groups,Same-Race,2.776,1
5725,Less than 12 years,Other Ethnic Groups,Same-Race,45.081,0
5728,Less than 12 years,Other Ethnic Groups,Same-Race,45.081,0
5732,Less than 12 years,Other Ethnic Groups,Same-Race,6.664,1
5735,Less than 12 years,Other Ethnic Groups,Same-Race,6.385,1
5737,Less than 12 years,Black,Same-Race,24.038,0
5741,12-15 years,Other Ethnic Groups,Same-Race,6.59,1
5743,16+ years,Other Ethnic Groups,Same-Race,3.014,0
5745,16+ years,Other Ethnic Groups,Same-Race,63.376,0
5748,16+ years,Other Ethnic Groups,Same-Race,63.335,0
5750,12-15 years,Other Ethnic Groups,Same-Race,38.141,0
5752,12-15 years,Other Ethnic Groups,Same-Race,10.486,0
5756,Less than 12 years,Other Ethnic Groups,Same-Race,15.915,1
5758,16+ years,Other Ethnic Groups,Same-Race,62.084,0
5762,16+ years,Other Ethnic Groups,Same-Race,6.7845,1
5764,12-15 years,Other Ethnic Groups,Same-Race,24.887,1
5766,Less than 12 years,Other Ethnic Groups,Same-Race,22.523,1
5768,Less than 12 years,Other Ethnic Groups,Same-Race,51.362,0
5771,12-15 years,Other Ethnic Groups,Same-Race,61.678,0
5773,Less than 12 years,Other Ethnic Groups,Same-Race,10.6285,1
5780,Less than 12 years,Other Ethnic Groups,Same-Race,2.7485,1
5782,Less than 12 years,Other Ethnic Groups,Same-Race,25.955,1
5784,Less than 12 years,Other Ethnic Groups,Same-Race,4.0245,1
5787,Less than 12 years,Other Ethnic Groups,Same-Race,22.418,0
5791,12-15 years,Other Ethnic Groups,Same-Race,.846,0
5794,12-15 years,Other Ethnic Groups,Same-Race,8.63,0
5797,12-15 years,Other Ethnic Groups,Same-Race,8.843,0
5799,Less than 12 years,Other Ethnic Groups,Same-Race,38.897,0
5802,16+ years,Other Ethnic Groups,Same-Race,47.734,0
5805,12-15 years,Other Ethnic Groups,Same-Race,34.987,0
5808,Less than 12 years,Other Ethnic Groups,Same-Race,36.249,0
5812,12-15 years,Other Ethnic Groups,Same-Race,15.132,0
5817,Less than 12 years,Other Ethnic Groups,Same-Race,7.956,0
5820,12-15 years,Other Ethnic Groups,Same-Race,29.971,0
5827,12-15 years,Other Ethnic Groups,Same-Race,13.602,0
5828,12-15 years,Other Ethnic Groups,Same-Race,13.684,0
5830,12-15 years,Other Ethnic Groups,Same-Race,10.968,0
5832,16+ years,Other Ethnic Groups,Same-Race,45.399,0
5834,12-15 years,Other Ethnic Groups,Same-Race,15.877,0
5838,12-15 years,Other Ethnic Groups,Same-Race,.646,0
5842,12-15 years,Other Ethnic Groups,Same-Race,4.162,0
5847,12-15 years,Other Ethnic Groups,Same-Race,7.45,0
5853,Less than 12 years,Other Ethnic Groups,Same-Race,13.927,0
5856,12-15 years,Other Ethnic Groups,Same-Race,1.309,0
5858,12-15 years,Other Ethnic Groups,Same-Race,22.998,0
5862,12-15 years,Other Ethnic Groups,Same-Race,14.601,1
5864,Less than 12 years,Other Ethnic Groups,Same-Race,24.999,0
5865,12-15 years,Other Ethnic Groups,Same-Race,25.279,0
5867,Less than 12 years,Other Ethnic Groups,Same-Race,48.485,0
5869,Less than 12 years,Other Ethnic Groups,Same-Race,49.248,0
5873,12-15 years,Other Ethnic Groups,Same-Race,21.914,0
5884,12-15 years,Other Ethnic Groups,Same-Race,.583,1
5889,12-15 years,Other Ethnic Groups,Same-Race,9.5635,1
5890,12-15 years,Other Ethnic Groups,Same-Race,2.423,0
5893,12-15 years,Other Ethnic Groups,Same-Race,4,0
5894,12-15 years,Other Ethnic Groups,Same-Race,14.773,0
5896,12-15 years,Other Ethnic Groups,Same-Race,3.8985,1
5903,Less than 12 years,Other Ethnic Groups,Same-Race,9.862,0
5906,12-15 years,Other Ethnic Groups,Same-Race,9.862,0
5908,Less than 12 years,Other Ethnic Groups,Same-Race,20.835,0
5914,12-15 years,Other Ethnic Groups,Same-Race,16.901,0
5922,12-15 years,Other Ethnic Groups,Same-Race,9.142,0
5931,Less than 12 years,Other Ethnic Groups,Same-Race,6.795,0
5933,Less than 12 years,Other Ethnic Groups,Same-Race,22.256,0
5936,Less than 12 years,Other Ethnic Groups,Same-Race,9.936,0
5938,12-15 years,Other Ethnic Groups,Same-Race,40.914,0
5940,12-15 years,Black,Same-Race,2.185,0
5943,Less than 12 years,Black,Same-Race,2.5545,1
5951,12-15 years,Other Ethnic Groups,Same-Race,28.112,0
5953,Less than 12 years,Other Ethnic Groups,Same-Race,8.049,1
5956,12-15 years,Other Ethnic Groups,Same-Race,47.42,0
5957,16+ years,Other Ethnic Groups,Same-Race,.761,0
5966,16+ years,Other Ethnic Groups,Same-Race,46.642,0
5967,12-15 years,Other Ethnic Groups,Same-Race,19.061,0
5969,12-15 years,Other Ethnic Groups,Same-Race,3.7755,1
5971,12-15 years,Other Ethnic Groups,Same-Race,17.689,0
5975,16+ years,Other Ethnic Groups,Same-Race,10.7,0
5978,12-15 years,Other Ethnic Groups,Same-Race,4,0
5997,16+ years,Other Ethnic Groups,Same-Race,24.846,1
6008,Less than 12 years,Other Ethnic Groups,Mixed-Race,19.789,1
6014,12-15 years,Black,Same-Race,2.716,0
6027,12-15 years,Other Ethnic Groups,Same-Race,20.504,0
6030,16+ years,Other Ethnic Groups,Same-Race,19.94,0
6034,12-15 years,Other Ethnic Groups,Same-Race,20.923,0
6036,12-15 years,Other Ethnic Groups,Same-Race,31.811,0
6042,12-15 years,Other Ethnic Groups,Same-Race,6.2725,1
6045,Less than 12 years,Other Ethnic Groups,Mixed-Race,42.502,0
6054,Less than 12 years,Other Ethnic Groups,Mixed-Race,20.6245,1
6056,16+ years,Other Ethnic Groups,Same-Race,8,0
6060,12-15 years,Other Ethnic Groups,Same-Race,26.998,0
6063,Less than 12 years,Other Ethnic Groups,Same-Race,26.998,0
6065,12-15 years,Other Ethnic Groups,Same-Race,8.4955,1
6071,16+ years,Other Ethnic Groups,Same-Race,1.591,1
6084,Less than 12 years,Other Ethnic Groups,Same-Race,3.083,1
6086,12-15 years,Other Ethnic Groups,Same-Race,3.083,1
6089,12-15 years,Other Ethnic Groups,Same-Race,5.254,0
6092,Less than 12 years,Other Ethnic Groups,Same-Race,10.311,0
6115,Less than 12 years,Other Ethnic Groups,Same-Race,47.907,0
6122,Less than 12 years,Other Ethnic Groups,Same-Race,47.028,0
6124,16+ years,Other Ethnic Groups,Same-Race,52.917,0
6127,12-15 years,Other Ethnic Groups,Same-Race,52.917,0
6137,12-15 years,Other Ethnic Groups,Same-Race,49.944,0
6140,12-15 years,Other Ethnic Groups,Same-Race,29.982,0
6143,12-15 years,Other Ethnic Groups,Same-Race,57.166,0
6148,Less than 12 years,Other Ethnic Groups,Mixed-Race,24.999,1
6155,12-15 years,Other Ethnic Groups,Same-Race,22.453,1
6158,12-15 years,Other Ethnic Groups,Mixed-Race,45.169,0
6164,12-15 years,Other Ethnic Groups,Mixed-Race,.4985,1
6166,12-15 years,Other Ethnic Groups,Same-Race,16.252,1
6168,12-15 years,Other Ethnic Groups,Same-Race,21.949,0
6185,12-15 years,Other Ethnic Groups,Same-Race,11.053,0
6186,12-15 years,Other Ethnic Groups,Same-Race,3.168,0
6191,12-15 years,Other Ethnic Groups,Same-Race,1.0595,1
6197,16+ years,Other Ethnic Groups,Same-Race,6.188,0
6199,12-15 years,Other Ethnic Groups,Same-Race,9.656,0
6202,16+ years,Other Ethnic Groups,Same-Race,6.188,0
6205,12-15 years,Other Ethnic Groups,Same-Race,49.687,0
6207,12-15 years,Other Ethnic Groups,Same-Race,20.285,0
6209,12-15 years,Other Ethnic Groups,Same-Race,46.905,0
6212,12-15 years,Other Ethnic Groups,Same-Race,46.905,0
6218,12-15 years,Other Ethnic Groups,Same-Race,38.998,0
6220,16+ years,Other Ethnic Groups,Same-Race,21.651,0
6225,12-15 years,Other Ethnic Groups,Same-Race,34.598,0
6229,12-15 years,Other Ethnic Groups,Same-Race,14.052,0
6230,12-15 years,Other Ethnic Groups,Same-Race,15.218,0
6233,Less than 12 years,Other Ethnic Groups,Same-Race,27.42,1
6238,Less than 12 years,Other Ethnic Groups,Same-Race,4.758,0
6240,16+ years,Other Ethnic Groups,Same-Race,4.758,0
6245,12-15 years,Other Ethnic Groups,Same-Race,1.038,0
6247,16+ years,Other Ethnic Groups,Same-Race,25.169,1
6256,12-15 years,Other Ethnic Groups,Same-Race,.81,0
6264,12-15 years,Other Ethnic Groups,Same-Race,18.179,0
6266,16+ years,Other Ethnic Groups,Same-Race,42.103,0
6279,16+ years,Other Ethnic Groups,Same-Race,9.81,0
6280,12-15 years,Other Ethnic Groups,Same-Race,5.667,1
6283,12-15 years,Other Ethnic Groups,Same-Race,49.539,0
6295,12-15 years,Other Ethnic Groups,Same-Race,2.001,0
6297,Less than 12 years,Other Ethnic Groups,Same-Race,9.3345,1
6303,Less than 12 years,Other Ethnic Groups,Same-Race,20.789,0
6312,12-15 years,Other Ethnic Groups,Same-Race,9.213,0
6316,12-15 years,Other Ethnic Groups,Same-Race,8.794,0
6318,Less than 12 years,Other Ethnic Groups,Same-Race,36.586,0
6323,12-15 years,Other Ethnic Groups,Same-Race,5.747,1
6329,Less than 12 years,Other Ethnic Groups,Same-Race,51.458,0
6333,12-15 years,Other Ethnic Groups,Same-Race,35.17,0
6336,Less than 12 years,Black,Same-Race,25.999,0
6339,Less than 12 years,Other Ethnic Groups,Same-Race,.101,1
6341,12-15 years,Other Ethnic Groups,Same-Race,3.751,1
6345,12-15 years,Black,Same-Race,2.6585,1
6348,12-15 years,Other Ethnic Groups,Same-Race,27.4275,1
6350,12-15 years,Other Ethnic Groups,Same-Race,11.992,0
6353,12-15 years,Other Ethnic Groups,Same-Race,7.003,0
6357,12-15 years,Other Ethnic Groups,Same-Race,15.25,1
6360,12-15 years,Other Ethnic Groups,Same-Race,19.066,0
6367,Less than 12 years,Other Ethnic Groups,Same-Race,8.616,0
6371,16+ years,Other Ethnic Groups,Same-Race,13.733,0
6378,12-15 years,Other Ethnic Groups,Same-Race,26.8335,1
6390,12-15 years,Other Ethnic Groups,Same-Race,64.394,0
6393,Less than 12 years,Other Ethnic Groups,Same-Race,64.394,0
6394,Less than 12 years,Other Ethnic Groups,Same-Race,20.846,0
6400,12-15 years,Other Ethnic Groups,Same-Race,6.768,0
6407,16+ years,Other Ethnic Groups,Same-Race,6.8805,1
6410,12-15 years,Other Ethnic Groups,Same-Race,31.647,0
6417,12-15 years,Other Ethnic Groups,Mixed-Race,3.748,1
6426,16+ years,Other Ethnic Groups,Same-Race,5.421,0
6429,Less than 12 years,Other Ethnic Groups,Same-Race,45.418,0
6434,12-15 years,Other Ethnic Groups,Same-Race,3.4555,1
6440,12-15 years,Other Ethnic Groups,Same-Race,17.947,0
6443,Less than 12 years,Other Ethnic Groups,Same-Race,46.984,0
6460,12-15 years,Other Ethnic Groups,Same-Race,4.575,1
6467,16+ years,Other Ethnic Groups,Same-Race,16.17,1
6468,Less than 12 years,Other Ethnic Groups,Same-Race,16.17,1
6470,16+ years,Other Ethnic Groups,Same-Race,4.679,0
6471,16+ years,Other Ethnic Groups,Same-Race,19.165,1
6473,16+ years,Other Ethnic Groups,Same-Race,25.435,0
6474,16+ years,Other Ethnic Groups,Same-Race,25.435,0
6479,Less than 12 years,Other Ethnic Groups,Same-Race,12.999,0
6493,16+ years,Other Ethnic Groups,Same-Race,23.376,0
6495,Less than 12 years,Other Ethnic Groups,Same-Race,26.001,0
6496,12-15 years,Other Ethnic Groups,Same-Race,24.027,1
6498,Less than 12 years,Other Ethnic Groups,Same-Race,14.059,1
6500,12-15 years,Other Ethnic Groups,Same-Race,.252,0
6503,12-15 years,Other Ethnic Groups,Same-Race,.252,0
6507,12-15 years,Other Ethnic Groups,Same-Race,3.6715,1
6509,12-15 years,Other Ethnic Groups,Same-Race,5.0405,1
6512,16+ years,Other Ethnic Groups,Same-Race,23.414,0
6516,12-15 years,Other Ethnic Groups,Same-Race,15.3375,1
6518,12-15 years,Black,Same-Race,23.499,1
6522,Less than 12 years,Black,Same-Race,13.002,1
6524,Less than 12 years,Other Ethnic Groups,Same-Race,45.383,0
6527,12-15 years,Other Ethnic Groups,Same-Race,12,0
6529,12-15 years,Other Ethnic Groups,Same-Race,11.001,0
6533,12-15 years,Other Ethnic Groups,Same-Race,53.821,0
6536,12-15 years,Other Ethnic Groups,Same-Race,25.999,0
6539,12-15 years,Other Ethnic Groups,Same-Race,34.5,0
6544,12-15 years,Other Ethnic Groups,Same-Race,13.993,0
6545,Less than 12 years,Other Ethnic Groups,Same-Race,6.031,0
6550,12-15 years,Other Ethnic Groups,Same-Race,1.818,1
6553,Less than 12 years,Other Ethnic Groups,Same-Race,38.155,0
6557,12-15 years,Other Ethnic Groups,Same-Race,5.005,0
6559,Less than 12 years,Other Ethnic Groups,Same-Race,38.845,0
6563,Less than 12 years,Other Ethnic Groups,Same-Race,40.118,0
6567,Less than 12 years,Other Ethnic Groups,Same-Race,7.266,0
6570,12-15 years,Other Ethnic Groups,Same-Race,14.097,0
6572,12-15 years,Other Ethnic Groups,Same-Race,7.417,1
6579,Less than 12 years,Other Ethnic Groups,Same-Race,3.559,0
6582,12-15 years,Other Ethnic Groups,Same-Race,43.496,0
6585,12-15 years,Other Ethnic Groups,Same-Race,47.264,0
6587,12-15 years,Other Ethnic Groups,Same-Race,28.249,1
6589,12-15 years,Other Ethnic Groups,Same-Race,3.499,0
6596,Less than 12 years,Other Ethnic Groups,Same-Race,42.431,0
6599,12-15 years,Other Ethnic Groups,Same-Race,39.168,0
6603,12-15 years,Other Ethnic Groups,Same-Race,19.951,0
6617,12-15 years,Other Ethnic Groups,Same-Race,1.164,0
6620,12-15 years,Other Ethnic Groups,Same-Race,25.818,0
6624,12-15 years,Other Ethnic Groups,Same-Race,6.47,0
6630,12-15 years,Other Ethnic Groups,Same-Race,12.233,0
6635,12-15 years,Other Ethnic Groups,Same-Race,10.086,1
6637,12-15 years,Other Ethnic Groups,Same-Race,25.696,1
6639,Less than 12 years,Other Ethnic Groups,Same-Race,58.363,0
6644,12-15 years,Other Ethnic Groups,Same-Race,3.526,0
6647,Less than 12 years,Other Ethnic Groups,Same-Race,55.51,0
6648,Less than 12 years,Other Ethnic Groups,Same-Race,19.559,0
6654,Less than 12 years,Other Ethnic Groups,Same-Race,6.801,1
6655,12-15 years,Other Ethnic Groups,Same-Race,8.616,0
6658,Less than 12 years,Other Ethnic Groups,Same-Race,44.085,0
6668,12-15 years,Other Ethnic Groups,Same-Race,25.588,0
6670,Less than 12 years,Black,Same-Race,19.611,0
6671,12-15 years,Other Ethnic Groups,Same-Race,11.2495,1
6673,12-15 years,Other Ethnic Groups,Same-Race,5.002,0
6684,12-15 years,Other Ethnic Groups,Same-Race,26.771,0
6688,12-15 years,Other Ethnic Groups,Same-Race,8.764,1
6693,12-15 years,Other Ethnic Groups,Same-Race,21.372,0
6694,12-15 years,Other Ethnic Groups,Same-Race,7.838,0
6697,12-15 years,Other Ethnic Groups,Same-Race,30.93,0
6699,Less than 12 years,Other Ethnic Groups,Same-Race,32,0
6704,12-15 years,Other Ethnic Groups,Same-Race,18.144,0
6710,12-15 years,Other Ethnic Groups,Same-Race,1.333,1
6719,12-15 years,Other Ethnic Groups,Same-Race,5.7495,1
6721,12-15 years,Other Ethnic Groups,Same-Race,27.001,0
6725,12-15 years,Other Ethnic Groups,Same-Race,24.641,0
6732,Less than 12 years,Other Ethnic Groups,Same-Race,1.1665,1
6734,Less than 12 years,Other Ethnic Groups,Same-Race,3.885,0
6738,12-15 years,Other Ethnic Groups,Same-Race,27.581,0
6743,Less than 12 years,Other Ethnic Groups,Same-Race,4.4435,1
6746,Less than 12 years,Other Ethnic Groups,Same-Race,4.9995,1
6753,12-15 years,Other Ethnic Groups,Same-Race,21.561,0
6756,12-15 years,Other Ethnic Groups,Same-Race,21.336,0
6763,12-15 years,Other Ethnic Groups,Same-Race,39.641,0
6768,12-15 years,Other Ethnic Groups,Same-Race,17.142,0
6774,12-15 years,Other Ethnic Groups,Same-Race,16.337,0
6782,12-15 years,Other Ethnic Groups,Same-Race,17.142,0
6784,12-15 years,Other Ethnic Groups,Same-Race,61.667,0
6785,12-15 years,Other Ethnic Groups,Same-Race,17.112,1
6787,Less than 12 years,Other Ethnic Groups,Same-Race,11.436,0
6789,12-15 years,Other Ethnic Groups,Same-Race,47.671,0
6795,Less than 12 years,Other Ethnic Groups,Same-Race,2.872,0
6797,12-15 years,Other Ethnic Groups,Same-Race,14.6695,1
6800,12-15 years,Other Ethnic Groups,Same-Race,14.6695,1
6807,Less than 12 years,Other Ethnic Groups,Same-Race,5.5825,1
6809,16+ years,Other Ethnic Groups,Same-Race,43.042,0
6816,12-15 years,Other Ethnic Groups,Same-Race,2.9185,1
6819,12-15 years,Other Ethnic Groups,Same-Race,11.896,0
6825,12-15 years,Other Ethnic Groups,Same-Race,8.953,0
6827,12-15 years,Other Ethnic Groups,Same-Race,43.573,0
6832,12-15 years,Other Ethnic Groups,Same-Race,2.634,0
6839,12-15 years,Other Ethnic Groups,Same-Race,6.2095,1
6841,12-15 years,Other Ethnic Groups,Same-Race,16.329,0
6843,Less than 12 years,Other Ethnic Groups,Same-Race,24.4435,1
6845,12-15 years,Other Ethnic Groups,Same-Race,52,0
6848,Less than 12 years,Other Ethnic Groups,Same-Race,9.1665,1
6852,Less than 12 years,Other Ethnic Groups,Same-Race,4.3285,1
6857,Less than 12 years,Other Ethnic Groups,Same-Race,10.412,0
6859,16+ years,Other Ethnic Groups,Same-Race,46.524,0
6862,Less than 12 years,Other Ethnic Groups,Same-Race,3.5015,1
6866,12-15 years,Other Ethnic Groups,Same-Race,7.409,0
6873,12-15 years,Other Ethnic Groups,Mixed-Race,3.001,0
6875,Less than 12 years,Other Ethnic Groups,Same-Race,25.4235,1
6878,Less than 12 years,Other Ethnic Groups,Same-Race,3.001,0
